filename,title,description,feature,topic,role,level
help/forms/adaptive-forms/calvin-sdk-test-adaptive-forms-feature-video.md,Understanding Automated Forms Testing with AEM Forms,AEM 6.3 Forms introduces the capability to let users create test cases within AEM for Adaptive Forms using Calvin SDK built on top of the hobbes.js framework,Adaptive Forms,Development,Developer,Beginner
help/forms/adaptive-forms/calvin-sdk-test-adaptive-forms-article-use.md,Using Automated Tests with AEM Adaptive Forms ,Automated testing of Adaptive Forms using Calvin SDK,Adaptive Forms,Development,Developer,Beginner
help/forms/adaptive-forms/aem-forms-workflow-with-ldap-article-use.md,Using ldap with Aem Forms Workflow,Assigning AEM Forms workflow task to the submitter's manager,"Adaptive Forms,Workflow",Development,Administrator,Intermediate
help/forms/adaptive-forms/service-user-tutorial-develop.md,Developing with Service Users in AEM Forms,This article walks you through the process of creating a service user in AEM Forms,Adaptive Forms,Development,Developer,Experienced
help/forms/adaptive-forms/tagging-and-saving-document-of-record-in-dam-article-use.md,Tagging and Storing AEM Forms DoR in DAM,This article will walk through the use case of storing and tagging the DoR generated by AEM Forms in AEM DAM. The tagging of the document is done based on the submitted form data.,"Adaptive Forms,Workflow",Development,Developer,Experienced
help/forms/adaptive-forms/populatetable.md,Populate Adaptive Form Table ,Populate Adaptive Form table with the results from Form Data Model Service Invocations,Adaptive Forms,Development,Business Practitioner,Intermediate
help/forms/adaptive-forms/capturing-workflow-comments-aem-workflow-article.md,Capturing workflow comments in Adaptive Forms Workflow,Capturing workflow comments in AEM Workflow,Workflow,Development,Developer,Experienced
help/forms/adaptive-forms/storing-adaptive-form-data-in-db.md,Storing Adaptive Form Data,Storing Adaptive Form Data into DataBase as part of your AEM Workflow,"Adaptive Forms,Workflow,Form Data Model",Development,Developer,Experienced
help/forms/adaptive-forms/form-data-model-service-as-step-in-workflow-video-use.md,Using Form Data Model Service as Step in Workflow,"Starting with AEM Forms 6.4, we now have the ability to use Form Data Model as part of AEM Workflow. The following video walks thru the steps needed to configure Form Data Model step in AEM Workflow.",Workflow,Development,Developer,Intermediate
help/forms/adaptive-forms/handling-error-messages-in-invoke-fdm-step.md,Capturing Error Messages in Form Data Model Service as Step in Workflow,"Starting with AEM Forms 6.5.1, we now have the ability to capture error messages generated on using invoke Form Data Model Service as a step in AEM Workflow. Workflow.",Workflow,Development,Developer,Intermediate
help/forms/adaptive-forms/form-data-model-service-as-step-in-aem65-workflow-video-use.md,Using Form Data Model Service as Step in AEM 6.5 Workflow,"AEM Forms 6.5 introduced the ability to create variables in the AEM Workflow. With this new capability using the ""Invoke Form Data Model Service"" in AEM Workflow has become very easy. The following video will walk you through the steps involved in using the Invoke Form Data Model Service in AEM Workflow.",Workflow,Development,Developer,Intermediate
help/forms/adaptive-forms/form-data-model-without-data-source-feature-video-use.md,Creating Form Data Model Without Data Source,"Starting with AEM Forms 6.4, we now have the ability to define Form Data Model (FDM) without associating it with a data source. The following video walks through the steps to create FDM without any data source.",Workflow,Development,Developer,Beginner
help/forms/adaptive-forms/computed-form-data-model-elements-aem-forms-feature-video.md,Creating Computed Form Data Model Elements in AEM Forms,Creating Computed Form Data Model Elements,Workflow,Development,Developer,Beginner
help/forms/adaptive-forms/data-integration-technical-video-setup.md,Set up Data Integration with AEM Forms,Setting up data connection to an JDBC data source,"Adaptive Forms,Workflow",Development,Developer,Beginner
help/forms/adaptive-forms/jdbc-data-model-technical-video-use.md,Using JDBC-based Form Data Models with AEM Forms,"This video illustrates how to create a Form Data Model based on a JDBC data source, an Adaptive Form based on the Form Data Model, and how to use the ""INSERT"" operation using Form Data Model.",Adaptive Forms,Development,Developer,Beginner
help/forms/adaptive-forms/association-data-model-technical-video-use.md,Using Association Data Models with AEM Forms, Add associations between entities in Form Data Model,"Adaptive Forms, Form Data Model",Development,Developer,Beginner
help/forms/adaptive-forms/service-data-model-technical-video-use.md,Using Service Data Models with AEM Forms,The AEM Adaptive Forms' rule editor can leverage the Services created in the Form Data Model.,"Adaptive Forms, Form Data Model",Development,Developer,Beginner
help/forms/adaptive-forms/form-data-model-to-post-binary-data-tutorial-use.md,Using Form Data Model To Post Binary Data,Posting binary data to AEM DAM using Form Data Model,Workflow,Development,Developer,Intermediate
help/forms/adaptive-forms/re-usable-aem-forms-workflow-models-article.md,Create Re-Usable AEM Forms Workflow Models.,workflow models independent of Adaptive Forms.,Workflow,Development,Developer,Beginner
help/forms/adaptive-forms/custom-process-step-aem-workflow.md,Implementing Custom Process Step,Writing Adaptive Form attachments to file system using custom process step,Workflow,Development,Developer,Experienced
help/forms/adaptive-forms/modify-data-source-configuration-settings-article.md,Modify Data Source Configuration Settings.,Modify the host name and other settings in Data Source Configuration Settings.,Adaptive Forms,Development,Developer,Beginner
help/forms/adaptive-forms/prepopulating-html5-forms-in-aem-forms-article.md,PrePopulate HTML5 Forms using data attribute.,Populate HTML5 forms by fetching data from the backend source.,Adaptive Forms,Development,Developer,Experienced
help/forms/adaptive-forms/using-adaptive-forms-with-sales-force-integration-tutorial.md,Configuring DataSource with Salesforce in AEM Forms 6.3 and 6.4,Integrating AEM Forms With Salesforce using Form Data Model,"Adaptive Forms, Form Data Model",Development,Developer,Experienced
help/forms/adaptive-forms/choice-group-items-adding-dynamically-article.md,Adding items to choice group component,Add items to choice group component dynamically,Adaptive Forms,Development,Business Practitioner,Beginner
help/forms/prefill-fdm-db/introduction.md,Prefill form using form data model,Prefill adaptive form using form data model's request attribute ,Adaptive Forms,Development,Business Practitioner,Intermediate
help/forms/prefill-fdm-db/create-database-tables.md,Create database tables,Create database to be used by form data model,Adaptive Forms,Development,Developer,Beginner
help/forms/prefill-fdm-db/configuring-form-data-model.md,Configuring form data model,Create form data model based on RDBMS data source,Adaptive Forms,Development,Developer,Beginner
help/forms/prefill-fdm-db/get-request-parameter.md,Get request parameter,Access the request parameter a form data model's prefill service,Adaptive Forms,Development,Developer,Beginner
help/forms/prefill-fdm-db/create-adaptive-form.md,Create adaptive form,Create and configure adaptive form to use form data model's prefill service,Adaptive Forms,Development,Business Practitioner,Beginner
help/forms/inbox-customization/introduction.md,Inbox customization,Customize inbox by adding new columns  based on workflow data ,Adaptive Forms,Development,Developer,Experienced
help/forms/inbox-customization/add-married-column.md,Inbox customization,Add custom columns to display additional data of workflow,Adaptive Forms,Development,Developer,Experienced
help/forms/inbox-customization/use-sightly-template.md,Inbox customization,Add custom columns to display additional data of workflow using sightly template,Adaptive Forms,Development,Developer,Experienced
help/forms/store-and-retrieve-af-with-2fa/introduction.md,Storing and Retrieving Form Data with attachments from MySQL Database,Multi-Part tutorial to walk you through the steps involved in storing and retrieving form data with attachments,Adaptive Forms,Development,Developer,Experienced
help/forms/store-and-retrieve-af-with-2fa/configure-data-source.md,Configure Data Source,Create DataSource pointing to the MySQL database,Adaptive Forms,Development,Developer,Beginner
help/forms/store-and-retrieve-af-with-2fa/store-form-attachments.md,Store form attachments,Extract the form attachments and store in a new location in the CRX repository.,Adaptive Forms,Development,Developer,Experienced
help/forms/store-and-retrieve-af-with-2fa/store-form-data.md,Store form data,Store form data along with the new attachments map in the database,Adaptive Forms,Development,Developer,Experienced
help/forms/store-and-retrieve-af-with-2fa/create-servlet.md,Create servlet,Create servlet to handle the POST requests to save the form data,Adaptive Forms,Development,Developer,Experienced
help/forms/store-and-retrieve-af-with-2fa/retrieve-saved-form.md,Retrieve saved adaptive form,Servlet to render the adaptive form with saved data,Adaptive Forms,Development,Developer,Experienced
help/forms/store-and-retrieve-af-with-2fa/create-client-lib.md,Create client libraries,"Create clientlibrary to handle the click event of the ""Save and Exit"" button",Adaptive Forms,Development,Developer,Intermediate
help/forms/store-and-retrieve-af-with-2fa/verify-users-with-otp.md,Verify users with OTP,Verify the mobile number associated with the application number using OTP.,Adaptive Forms,Development,Developer,Experienced
help/forms/store-and-retrieve-af-with-2fa/create-the-main-adaptive-form.md,Create the main adaptive form,Create the adaptive forms to capture applicant information and adaptive form to retrieve the saved adaptive form,Adaptive Forms,Development,Business Practitioner,Beginner
help/forms/store-and-retrieve-af-with-2fa/create-the-myaccount-form.md,Create the MyAccountForm,Create the myaccount form to retrieve the partially completed form on succesful verification of application id and telephone number.,Adaptive Forms,Development,Business Practitioner,Beginner
help/forms/store-and-retrieve-af-with-2fa/deploy-this-sample.md,Deploy the sample,Get use case running on your local AEM Forms instance,Adaptive Forms,Development,Developer,Intermediate
help/forms/export-submitted-data-csv-format/export-submitted-data-csv.md,Exporting submitted form data in CSV format,Export submitted adaptive form data in CSV Format,Adaptive Forms,Development,Developer,Experienced
help/forms/html5-forms/create-html5-form.md,Create HTML5 Forms,Create and configure HTML5 forms,Mobile Forms,Development,Business Practitioner,Beginner
help/forms/html5-forms/handle-html5-form-submission.md,Handle HTML5 Form Submission,Create HTML5 Form submission handler,Mobile Forms,Development,Developer,Experienced
help/forms/aem-forms-and-adobe-sign/introduction.md,Using AEM Forms with Adobe Sign,Adobe Sign and AEM Forms lets automate complex transactions and include legal e-signatures as part of a seamless digital experience.,"Adaptive Forms,Adobe Sign",Development,Developer,Beginner
help/forms/aem-forms-and-adobe-sign/set-up-ssl.md,Enable SSL for AEM,Use the Adobe Experience Manager's SSL setup wizard to set up an AEM instance to run over HTTPS.,Adaptive Forms,Development,Administrator,Intermediate
help/forms/aem-forms-and-adobe-sign/create-adobe-sign-api-application.md,Create Adobe Sign API Application,The Adobe Sign API Application allows you to integrate AEM Forms with Adobe Sign,"Adaptive Forms,Adobe Sign",Development,Administrator,Beginner
help/forms/aem-forms-and-adobe-sign/create-adobe-sign-cloud-configuration.md,Create Adobe Sign Cloud Configuration,Cloud services configuration in AEM allows you to create integration between AEM and other cloud applications. The following video will walk you through the steps needed to create cloud services configuration to integrate AEM with Adobe Sign.,Adaptive Forms,Development,Developer,Beginner
help/forms/aem-forms-and-adobe-sign/create-workflow-to-send-document-for-signing.md,Send documents for signature using workflow,Send documents for signature using workflow. Create an AEM workflow using sign document component. Utilize the auto-generated DoR to send for signatures using the sign component. The video explains the various steps needed to create effective workflow to send documents for signature.,"Adaptive Forms,Adobe Sign",Development,Developer,Intermediate
help/forms/aem-forms-and-adobe-sign/create-and-configure-adaptive-form.md,Create and configure adaptive form,Create and configure adaptive form. The following video highlights the steps needed to create and configure an adaptive form to auto-generate DoR. The video also walks you through the steps needed to configure adaptive form to trigger an AEM workflow.,"Adaptive Forms,Adobe Sign",Development,Business Practitioner,Beginner
help/forms/aem-forms-and-adobe-sign/configure-adaptive-form-for-single-signer.md,Adaptive Form with single signer,Adaptive Form with single signer. The video explains the various steps needed to configure an adaptive form with single signer.,"Adaptive Forms,Adobe Sign",Development,Business Practitioner,Beginner
help/forms/aem-forms-and-adobe-sign/configure-adaptive-form-for-two-signers.md,Rental Agreement with 2 signers,Rental Agreement with 2 signers. The video explains the various steps needed to configure an adaptive form with 2 signers.,"Adaptive Forms,Adobe Sign",Development,Administrator,Beginner
help/forms/aem-forms-and-adobe-sign/configure-automated-forms-conversion-service.md,Automated Forms Conversion Service,Automated Forms Conversion Service. This article describes how an AEM administrator can configure Automated Forms Conversion service to automate conversion of their PDF forms to adaptive forms. This help is for IT and AEM administrators at your organization.,Adaptive Forms,Development,Administrator,Beginner
help/forms/aem-forms-and-adobe-sign/convert-pdf-form-into-adaptive-form.md,Convert PDF Form into Adaptive Form,"AEM Forms Automated Forms Conversion service, powered by Adobe Sensei, automatically converts your PDF forms to device-friendly and responsive adaptive forms. Whether you are using non-interactive PDF forms, Acro Forms, or XFA-based PDF forms, the Automated Forms Conversion service can easily convert these forms into adaptive forms.",Adaptive Forms,Development,Business Practitioner,Beginner
help/forms/aem-forms-and-adobe-sign/configure-converted-adaptive-form.md,Configure converted Adaptive Form,Configure converted Adaptive Form,Adaptive Forms,Development,Business Practitioner,Beginner
help/forms/aem-forms-and-adobe-sign/using-xdp-templates-with-adobe-sign.md,Using XDP templates with AEM Forms and Adobe Sign,Using XDP templates with AEM Forms and Adobe Sign. A video that details leveraging existing XDP templates with AEM Forms and Sign integration.,Adaptive Forms,Development,Developer,Beginner
help/forms/sign-multiple-documents/introduction.md,Introduction,Video demonstration of the sign multiple forms use case,Adaptive Forms,Development,Developer,Experienced
help/forms/sign-multiple-documents/configure-data-source.md,Configure AEM Data Source,Configure MySQL backed data source to store and retrieve form data,Adaptive Forms,Development,Developer,Beginner
help/forms/sign-multiple-documents/create-osgi-service.md,Create OSGi Service,Create OSGi service to store the forms to sign,Workflow,Development,Developer,Experienced
help/forms/sign-multiple-documents/create-main-workflow.md,Create Main workflow to trigger the Signature Process,Create workflow to store the forms for signature in the database,Adaptive Forms,Development,Developer,Intermediate
help/forms/sign-multiple-documents/update-signature-status.md,Update the Signature Status of the Form in the Database,Update the signature status of the signed form in the database using the AEM workflow,Adaptive Forms,Development,Developer,Experienced
help/forms/sign-multiple-documents/customize-summary-component.md,Customize Summary Component,Extend the summary step component to include the capability to navigate to the next form in the package.,Adaptive Forms,Development,Developer,Experienced
help/forms/sign-multiple-documents/create-client-lib.md,Create Client Library,Client library code to fetch the next form to sign,Adaptive Forms,Development,Developer,Intermediate
help/forms/sign-multiple-documents/create-af-template.md,Create AF Template,Create an AF template and associate it with page rendering component,Adaptive Forms,Development,Developer,Beginner
help/forms/sign-multiple-documents/create-initial-form.md,Create the Initial Form to Trigger the Process,Create initial form to trigger the e-mail notification to start the process of signing.,Adaptive Forms,Development,Business Practitioner,Intermediate
help/forms/sign-multiple-documents/create-forms-for-signing.md,Create Forms for Signing,Create forms that need to be included in the signing package.,Adaptive Forms,Development,Business Practitioner,Beginner
help/forms/sign-multiple-documents/testing-and-trouble-shooting.md,Troubleshoot Signing Multiple Documents Solution,Test and trouble shoot the solution,Adaptive Forms,Development,Developer,Intermediate
help/forms/variables-aem-workflow/introduction.md,Variables in AEM Workflow,"Using variables of type xml,json,arraylist,document in aem workflow",Workflow,Development,Developer,Beginner
help/forms/variables-aem-workflow/part1.md,Variables in AEM Workflow[Part1],"Using variables of type xml,json,arraylist,document in aem workflow",Workflow,Development,Developer,Beginner
help/forms/variables-aem-workflow/part2.md,Variables in AEM Workflow[Part2],"Using variables of type xml,json,arraylist,document in aem workflow",Workflow,Development,Developer,Beginner
help/forms/variables-aem-workflow/part3.md,Variables in AEM Workflow[Part3],"Using variables of type xml,json,arraylist,document in aem workflow",Workflow,Development,Developer,Beginner
help/forms/variables-aem-workflow/part4.md,Variables in AEM Workflow[Part4],"Using variables of type xml,json,arraylist,document in aem workflow",Workflow,Development,Developer,Beginner
help/forms/variables-aem-workflow/form-data-model.md,Variables of type form data model,Using variables of type form data model in an AEM workflow.,Workflow,Development,Developer,Beginner
help/forms/variables-aem-workflow/part5.md,Variables in AEM Workflow[Part5],"Using variables of type xml,json,arraylist,document in aem workflow",Workflow,Development,Developer,Beginner
help/forms/storing-retrieving-form-data/introduction.md,Storing and Retrieving Form Data from MySQL Database,Multi-Part tutorial to walk you through the steps involved in storing and retrieving form data,Adaptive Forms,Development,Developer,Experienced
help/forms/storing-retrieving-form-data/part1.md,Storing and Retrieving Form Data from MySQL Database,Multi-Part tutorial to walk you through the steps involved in storing and retrieving form data,Adaptive Forms,Development,Developer,Experienced
help/forms/storing-retrieving-form-data/part3.md,Storing and Retrieving Form Data from MySQL Database,Multi-Part tutorial to walk you through the steps involved in storing and retrieving form data,Adaptive Forms,Development,Developer,Experienced
help/forms/storing-retrieving-form-data/part2.md,Storing and Retrieving Form Data from MySQL Database,Multi-Part tutorial to walk you through the steps involved in storing and retrieving form data,Adaptive Forms,Development,Developer,Experienced
help/forms/storing-retrieving-form-data/part4.md,Storing and Retrieving Form Data from MySQL Database,Multi-Part tutorial to walk you through the steps involved in storing and retrieving form data,Adaptive Forms,Development,Developer,Experienced
help/forms/storing-retrieving-form-data/part5.md,Storing and Retrieving Form Data from MySQL Database,Multi-Part tutorial to walk you through the steps involved in storing and retrieving form data,Adaptive Forms,Development,Developer,Experienced
help/forms/storing-retrieving-form-data/part6.md,Storing and Retrieving Form Data from MySQL Database,Multi-Part tutorial to walk you through the steps involved in storing and retrieving form data,Adaptive Forms,Development,Developer,Experienced
help/forms/offline-mobile-form-submission/introduction.md,Trigger AEM workflow on HTM5 Form Submission,Continue filling mobile form in offline mode and submit mobile form to trigger AEM workflow,Mobile Forms,Development,Developer,Experienced
help/forms/offline-mobile-form-submission/part-one.md,Trigger AEM workflow on HTM5 Form Submission,Continue filling mobile form in offline mode and submit mobile form to trigger AEM workflow,Mobile Forms,Development,Developer,Experienced
help/forms/offline-mobile-form-submission/part-two.md,Trigger AEM workflow on HTM5 Form Submission,Continue filling mobile form in offline mode and submit mobile form to trigger AEM workflow,Mobile Forms,Development,Developer,Experienced
help/forms/offline-mobile-form-submission/part-three.md,Trigger AEM workflow on HTM5 Form Submission,Continue filling mobile form in offline mode and submit mobile form to trigger AEM workflow,Mobile Forms,Development,Developer,Experienced
help/forms/offline-mobile-form-submission/part-four.md,Trigger AEM workflow on HTM5 Form Submission,Continue filling mobile form in offline mode and submit mobile form to trigger AEM workflow,Mobile Forms,Development,Developer,Experienced
help/forms/querying-submitted-data/introduction.md,AEM Forms with JSON Schema and Data,Multi-Part tutorial to walk you through the steps involved in creating Adaptive Form with JSON schema and querying the submitted data.,Adaptive Forms,Development,Developer,Experienced
help/forms/querying-submitted-data/part1.md,AEM Forms with JSON Schema and Data[Part 1],Multi-Part tutorial to walk you through the steps involved in creating Adaptive Form with JSON schema and querying the submitted data.,Adaptive Forms,Development,Developer,Experienced
help/forms/querying-submitted-data/part2.md,AEM Forms with JSON Schema and Data[Part2],Multi-Part tutorial to walk you through the steps involved in creating Adaptive Form with JSON schema and querying the submitted data.,Adaptive Forms,Development,Developer,Experienced
help/forms/querying-submitted-data/part3.md,AEM Forms with JSON Schema and Data[Part3],Multi-Part tutorial to walk you through the steps involved in creating Adaptive Form with JSON schema and querying the submitted data.,Adaptive Forms,Development,Developer,Experienced
help/forms/querying-submitted-data/part4.md,AEM Forms with JSON Schema and Data[Part4],Multi-Part tutorial to walk you through the steps involved in creating Adaptive Form with JSON schema and querying the submitted data.,Adaptive Forms,Development,Developer,Experienced
help/forms/listing-custom-asset-types/part1.md,Registering Custom Asset Types,Enabling custom asset types for listing in AEMForms Portal,Adaptive Forms,Development,Developer,Experienced
help/forms/listing-custom-asset-types/part2.md,Listing Custom Asset Types in AEM Forms,Part 2 of Listing Custom Asset Types in AEM Forms,Adaptive Forms,Development,Developer,Experienced
help/forms/aem-forms-with-marketo/part1.md,AEM Forms with Marketo(Part 1),Tutorial to integrate AEM Forms with Marketo using AEM Forms Form Data Model.,"Adaptive Forms, Form Data Model",Development,Developer,Experienced
help/forms/aem-forms-with-marketo/part2.md,AEM Forms with Marketo(Part 2),Tutorial to integrate AEM Forms with Marketo using AEM Forms Form Data Model.,"Adaptive Forms, Form Data Model",Development,Developer,Experienced
help/forms/aem-forms-with-marketo/part3.md,AEM Forms with Marketo(Part 3),Tutorial to integrate AEM Forms with Marketo using AEM Forms Form Data Model.,"Adaptive Forms, Form Data Model",Development,Developer,Experienced
help/forms/aem-forms-with-marketo/part4.md,AEM Forms with Marketo(Part 4),Tutorial to integrate AEM Forms with Marketo using AEM Forms Form Data Model.,"Adaptive Forms, Form Data Model",Development,Developer,Experienced
help/forms/aem-forms-with-adobe-campaign/aem-forms-with-campaign-standard-getting-started-tutorial.md,Getting Started with AEM Forms and Adobe Campaign Standard,Integrate AEM Forms with Adobe Campaign Standard using AEM Forms Form Data Model to fetch ACS campaign profile information etc.,"Adaptive Forms, Form Data Model",Development,Developer,Experienced
