filename,title,description,feature,topic,role,level
help/cloud-service/./accessing/overview.md,Configuring access to AEM as a Cloud Service,"AEM as a Cloud Service is the cloud-native way of leveraging the AEM applications, and as such, leverages Adobe IMS (Identity Management System) to facilitate the log in of users, both administrators and regular users, to AEM Author service. Learn how Adobe IMS users, user groups and product profiles are all used in conjunction with AEM groups and permissions to provide specific access to AEM Author.  ",Users and Groups,"Administration, Security",Administrator,Beginner
help/cloud-service/./accessing/adobe-ims-users.md,Adobe IMS users and AEM,"Users requiring access to AEM Author service are managed as Adobe IMS users in Adobe's Admin Console. Learn about what Adobe IMS users are, and how they are accessed and managed in Admin Console.",Users and Groups,"Administration, Security",Administrator,Beginner
help/cloud-service/./accessing/adobe-ims-user-groups.md,Adobe IMS user groups and AEM," Adobe IMS user groups establish logical sets of users that are exposed to AEM, where they can be leveraged to define fine-tune permissions to AEM users.",Users and Groups,"Administration, Security",Administrator,Beginner
help/cloud-service/./accessing/adobe-ims-product-profiles.md,Adobe IMS product profiles and AEM,"Adobe IMS product profiles entitle users to log into an AEM Author service, and provide a baseline of access, depending on the which product profile they are are member of.",Users and Groups,"Administration, Security",Administrator,Beginner
help/cloud-service/./accessing/aem-users-groups-and-permissions.md,"AEM users, groups and permissions","Adobe Experience Manager builds on Adobe IMS users, user groups, and product profiles in order to provide users customizable access to AEM. Learn how to define AEM groups and permissions and how they work in concert with Adobe IMS abstractions to provide seamless and customizable access to AEM.",Users and Groups,"Administration, Security",Administrator,Beginner
help/cloud-service/./accessing/walk-through.md,Configuring access to AEM walk-through,"An abridged walk-though configuring Adobe IMS Users, User Groups and Product Profiles in Adobe AdminConsole, and how to leverage these Adobe IMS abstractions in AEM Author to define and manage specific group-based permissions.",Users and Groups,"Administration, Security",Administrator,Beginner
help/cloud-service/./migration/content-transfer-tool.md,Using the Content Transfer Tool,The Content Transfer Tool is the recommended way to migrate content from an on-premise or AMS hosted version of AEM to an AEM as a Cloud Service environment.,Migration,Migration,"Architect, Developer",Beginner
help/cloud-service/./migration/bulk-import.md,Using Bulk Import with AEM Assets,The Bulk Import tool in AEM as a Cloud Service allows administrators to import assets in bulk from cloud storage (Azure Blob Storage or Amazon S3) in a safe and efficient manner.,Migration,Migration,"Architect, Developer",Beginner
help/cloud-service/./asset-compute/overview.md,Asset Compute microservices extensibility for AEM as a Cloud Service,"This tutorial walks through the creation of a simple Asset Compute worker that creates an asset rendition by cropping the original asset to a circle, and applies configurable contrast and brightness. While the worker itself is basic, this tutorial uses it to explore creating, developing, and deploying a custom Asset Compute worker for use with AEM as a Cloud Service.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/set-up/accounts-and-services.md,Set up accounts and services for Asset Compute extensibility,"Developing Asset Compute workers require access to accounts and services including AEM as a Cloud Service, Adobe Project Firefly, and cloud storage provided by Microsoft or Amazon.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/set-up/development-environment.md,Set up a local development environment for Asset Compute extensibility,"Developing Asset Compute workers, which are Node.js JavaScript applications, require specific development tooling that differs from traditional AEM development, ranging from Node.js and various npm modules to Docker Desktop and Microsoft Visual Studio Code.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/set-up/firefly.md,Set up Adobe Project Firefly for Asset Compute extensibility,"Asset Compute projects are specially defined Adobe Project Firefly projects, and as such, require access to Adobe Project Firefly in the Adobe Developer Console in order to set up and deploy them.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/develop/project.md,Create an Asset Compute project for Asset Compute extensibility,"Asset Compute projects are Node.js projects, generated using the Adobe I/O CLI, that adhere to a certain structure allowing them to be deployed to Adobe I/O Runtime and integrated with AEM as a Cloud Service.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/develop/environment-variables.md,Configure the environment variables for Asset Compute extensibility,"Environment variables are maintained in the .env file for local development, and are used to provide Adobe I/O credentials and cloud storage credentials required for local development.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/develop/manifest.md,Configure the manifest.yml of an Asset Compute project,"The Asset Compute project's manifest.yml, describes all the workers in this project to be deployed.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/develop/worker.md,Develop an Asset Compute worker,"Asset Compute workers are the core of an Asset Compute projects as provide custom functionality that performs, or orchestrates, the work performed on an asset to create a new rendition.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/develop/development-tool.md,Asset Compute Development Tool,"The Asset Compute Development Tool is a local web harness allowing developers to configure and execute Asset Computer workers locally, outside the context of the AEM SDK against the Asset Compute resources in Adobe I/O Runtime.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/test-debug/test.md,Test an Asset Compute worker,The Asset Compute project defines a pattern for easily creating and executing tests of Asset Compute workers.,Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/test-debug/debug.md,Debug an Asset Compute worker,"Asset Compute workers can be debugged in several ways, from simple debug log statements, to attached VS Code as a remote debugger, to pulling logs for activations in Adobe I/O Runtime initiated from AEM as a Cloud Service.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/deploy/runtime.md,Deploy Asset Compute workers to Adobe I/O Runtime for use with AEM as a Cloud Service,"Asset Compute projects, and the workers they contain, must be deployed to Adobe I/O Runtime to be used by AEM as a Cloud Service. ",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/deploy/processing-profiles.md,Integrate Asset Compute workers with AEM Processing Profiles,"AEM as a Cloud Service integrates with Asset Compute workers deployed to Adobe I/O Runtime via AEM Assets Processing Profiles. Processing Profiles are configured in the Author service to process specific assets using custom workers, and store the files generated by the workers as asset renditions.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/advanced/metadata.md,Develop an Asset Compute metadata worker,"Learn how to create an Asset Compute metadata worker that derives the most commonly used colors in an image asset, and writes the names of the colors back to the asset's metadata in AEM.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./asset-compute/troubleshooting.md,Troubleshoot Asset Compute extensibility for AEM Assets,"The following is an index of common issues and errors, along with the resolutions, that might be encountered when developing and deploying custom Asset Compute workers for AEM Assets.",Asset Compute Microservices,"Integrations, Development",Developer,"Intermediate, Experienced"
help/cloud-service/./develop-wknd-tutorial.md,Getting Started Developing AEM Sites - WKND Tutorial,New to developing AEM? Need a refresher on best practices? This is the place to start! The goal for this multi-part tutorial is to teach a developer who is new to AEM how to implement a website in AEM using the latest standards and technologies.,"AEM Project Archetype, Core Components, Page Editor, Editable Templates",Development,Developer,Beginner
